
D:\Program Files\3rd\cmder
$ QFlog.py -p COM36 VIEW_LOGS
2021-09-04 00:40:01,336 QFLOG INFO     : Enabling logging
2021-09-04 00:41:25,635 QFLOG INFO     : [LOG]: [parse_gnss_nmea,304] after lng:114039193 E lat:22652200 N valid:1
2021-09-04 00:41:25,635 QFLOG INFO     : [LOG]: [test_loc_tracking_cb,388] test_loc_tracking_cb
2021-09-04 00:41:25,651 QFLOG INFO     : [LOG]: [log_location,314] NWY Time(HH:MM:SS): 16:41:25
2021-09-04 00:41:25,651 QFLOG INFO     : [LOG]: [log_location,318] NWY LATITUDE: 22.65220
2021-09-04 00:41:25,651 QFLOG INFO     : [LOG]: [log_location,320] NWY LONGITUDE: 114.3919
2021-09-04 00:41:25,667 QFLOG INFO     : [LOG]: [log_location,328] NWY ALTITUDE: 23.66
2021-09-04 00:41:25,667 QFLOG INFO     : [LOG]: [log_location,330] NWY ALTITUDE MSL: 25.93
2021-09-04 00:41:25,667 QFLOG INFO     : [LOG]: [log_location,338] NWY SPEED: 0.0
2021-09-04 00:41:25,667 QFLOG INFO     : [LOG]: [log_location,349] NWY Bearing is not provided
2021-09-04 00:41:25,683 QFLOG INFO     : [LOG]: [log_location,354] NWY ACCURACY: 27.72
2021-09-04 00:41:25,683 QFLOG INFO     : [LOG]: [log_location,362] NWY VERTICAL ACCURACY: 42.43
2021-09-04 00:41:25,683 QFLOG INFO     : [LOG]: [log_location,370] NWY SPEED ACCURACY: 0.48
2021-09-04 00:41:25,698 QFLOG INFO     : [LOG]: [log_location,381] NWY Bearing accuracy is not provided
2021-09-04 00:41:26,635 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,164126.00,2239.13058,N,11402.35391,E,1,05,1.3,17.0,M,-2.2,M,,*48
2021-09-04 00:41:26,635 QFLOG INFO     : [LOG]: [parse_gnss_nmea,276] ori lng:114023539 lat:22391305
2021-09-04 00:41:26,635 QFLOG INFO     : [LOG]: [parse_gnss_nmea,304] after lng:114039231 E lat:22652175 N valid:1
2021-09-04 00:41:26,635 QFLOG INFO     : [LOG]: [test_loc_tracking_cb,388] test_loc_tracking_cb
2021-09-04 00:41:26,651 QFLOG INFO     : [LOG]: [log_location,314] NWY Time(HH:MM:SS): 16:41:26
2021-09-04 00:41:26,651 QFLOG INFO     : [LOG]: [log_location,318] NWY LATITUDE: 22.65217
2021-09-04 00:41:26,651 QFLOG INFO     : [LOG]: [log_location,320] NWY LONGITUDE: 114.3923
2021-09-04 00:41:26,667 QFLOG INFO     : [LOG]: [log_location,328] NWY ALTITUDE: 14.82
2021-09-04 00:41:26,667 QFLOG INFO     : [LOG]: [log_location,330] NWY ALTITUDE MSL: 17.9
2021-09-04 00:41:26,667 QFLOG INFO     : [LOG]: [log_location,338] NWY SPEED: 0.0
2021-09-04 00:41:26,667 QFLOG INFO     : [LOG]: [log_location,349] NWY Bearing is not provided
2021-09-04 00:41:26,683 QFLOG INFO     : [LOG]: [log_location,354] NWY ACCURACY: 20.42
2021-09-04 00:41:26,683 QFLOG INFO     : [LOG]: [log_location,362] NWY VERTICAL ACCURACY: 33.20
2021-09-04 00:41:26,683 QFLOG INFO     : [LOG]: [log_location,370] NWY SPEED ACCURACY: 0.43
2021-09-04 00:41:26,683 QFLOG INFO     : [LOG]: [log_location,381] NWY Bearing accuracy is not provided
2021-09-04 00:41:27,637 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,164127.00,2239.13069,N,11402.35332,E,1,05,1.3,20.0,M,-2.2,M,,*46
2021-09-04 00:41:27,637 QFLOG INFO     : [LOG]: [parse_gnss_nmea,276] ori lng:114023533 lat:22391306
2021-09-04 00:41:27,637 QFLOG INFO     : [LOG]: [parse_gnss_nmea,304] after lng:114039221 E lat:22652176 N valid:1
2021-09-04 00:41:27,637 QFLOG INFO     : [LOG]: [test_loc_tracking_cb,388] test_loc_tracking_cb
2021-09-04 00:41:27,651 QFLOG INFO     : [LOG]: [log_location,314] NWY Time(HH:MM:SS): 16:41:27
2021-09-04 00:41:27,651 QFLOG INFO     : [LOG]: [log_location,318] NWY LATITUDE: 22.65217
2021-09-04 00:41:27,651 QFLOG INFO     : [LOG]: [log_location,320] NWY LONGITUDE: 114.3922
2021-09-04 00:41:27,667 QFLOG INFO     : [LOG]: [log_location,328] NWY ALTITUDE: 17.76
